Severity,Temperature,General_Time,Latitude,Longitude
2,45,14,47.3,-122.3
4,45,15,47.4,-122.2
4,45,15,47.4,-122.2
2,40,16,47.9,-122.2
3,40,20,47.8,-122.2
4,40,21,47.9,-122
2,50,6,46.5,-122.9
2,45,8,47.1,-122.5
2,45,9,47.3,-122.3
2,45,14,47.6,-122.2
2,50,14,48.4,-122.3
2,45,15,47.8,-122.1
2,45,15,47.8,-122.1
4,45,15,47.6,-122.3
2,45,16,47.5,-121.8
2,45,17,48,-122.2
3,45,17,47.2,-122.4
3,40,21,46.5,-122.9
3,40,22,47.2,-122.5
3,40,3,47.5,-122.2
2,30,7,47.2,-118.2
2,40,7,47.9,-122.2
2,40,7,47.9,-122.2
2,25,7,47.7,-121.3
2,30,8,47.6,-117.5
2,45,9,48,-122.8
2,45,9,48,-122.8
2,40,12,47.9,-122.2
2,40,12,47.7,-122.3
2,40,13,47.7,-117.4
2,40,14,47.6,-122.3
2,45,14,47.2,-122.4
4,40,14,47.6,-122.3
4,40,14,47.6,-122.3
2,45,15,47.7,-122.3
2,40,17,47.2,-122.4
2,40,19,47.4,-122.8
4,40,23,47.3,-122.3
2,40,8,48.2,-122.3
2,40,8,47.3,-122.3
2,35,8,47.2,-122.5
2,40,9,45.7,-122.5
2,40,10,47.5,-122.3
2,40,10,47.6,-122.3
4,40,11,47.4,-121.5
4,40,11,47.5,-122.2
2,40,11,47.2,-122.5
4,30,12,47.3,-121.2
4,40,12,47.4,-121.5
2,40,12,47.4,-122.2
3,40,21,47.2,-122.4
4,40,4,47.3,-122.3
4,40,4,47.3,-122.3
3,50,15,47.8,-122.3
3,50,15,47.8,-122.3
4,55,22,48.1,-122
2,50,6,47.9,-122.2
2,50,7,48,-122.2
2,50,8,47.8,-122.6
2,45,9,45.7,-120.8
2,45,10,45.7,-120.8
2,45,10,45.7,-120.8
3,50,11,47.8,-122.3
2,50,12,47.5,-122.2
2,50,15,46.9,-122.9
4,50,16,47.6,-122.3
3,50,17,47.6,-122.3
3,45,22,47.3,-122.3
3,45,22,47.3,-122.3
3,45,22,47.3,-122.3
3,45,22,47.3,-122.3
2,45,5,47.4,-122.2
2,45,6,48,-122.2
2,40,7,47.5,-122.7
3,40,7,47.4,-122.3
2,45,8,47.5,-122.1
2,45,9,47.6,-122.3
4,45,9,47.5,-122.1
4,45,9,47.5,-122.1
2,40,9,47.1,-122.7
2,45,11,48,-122.2
2,45,12,47.5,-122.2
3,45,13,46.6,-122.9
4,50,16,46.4,-122.9
2,40,4,47.5,-121.9
2,40,4,47.5,-121.9
3,35,7,48.1,-123.8
3,35,7,48.1,-123.8
2,40,10,46.6,-120.5
2,55,13,45.6,-122.6
3,55,17,47.3,-123
4,50,17,48.2,-122.1
4,50,19,47.9,-121.9
3,45,21,47.8,-122.3
2,50,5,47.4,-122.2
2,50,6,47.5,-122.2
2,50,6,47.8,-122.3
2,50,7,47.3,-122.3
2,55,7,47.5,-122
2,50,8,47.8,-122.3
2,50,8,47.2,-122.4
4,50,10,47.3,-122
4,50,10,47.3,-122
2,40,10,48.6,-118.1
2,40,10,48.6,-118.1
2,50,11,47.4,-122.2
2,50,11,47.4,-121.4
3,50,15,47.9,-122.2
2,55,16,47.5,-122.2
2,55,18,47.7,-122.3
2,55,19,47.6,-122.2
3,45,4,48.7,-122.4
4,45,5,48.6,-122.4
4,45,6,47.6,-122.3
3,45,8,47.6,-122.3
2,40,9,47.3,-122.5
2,45,10,47.4,-122.3
2,45,11,47.7,-122.3
2,45,11,48.2,-122.2
3,45,12,47.6,-122.4
2,45,12,47.6,-122.3
2,45,13,47.1,-122.6
2,45,13,47.5,-122.3
2,45,13,47.6,-122.2
2,45,14,47.5,-122.3
2,45,15,47.6,-122.2
2,45,16,47.2,-122.5
2,45,18,47.6,-122.2
2,40,4,47.2,-122.4
2,45,8,47.8,-122.2
2,35,8,47.2,-122.3
2,45,10,47.6,-122.2
2,45,10,47.6,-122.2
2,45,14,47.3,-122.6
2,45,15,47.6,-122.3
2,45,18,47.6,-122.2
2,45,18,47.6,-122.2
2,45,18,47.6,-122.2
2,45,18,47.8,-122.3
2,45,19,47.2,-122.4
2,45,20,47.6,-122.2
2,45,20,47.3,-122.3
3,45,23,47.2,-122.5
3,45,23,47.2,-122.5
4,40,3,47.3,-122.2
3,40,4,47.6,-122.3
3,40,4,47.6,-122.3
4,40,1,47.5,-122.2
2,40,1,47.5,-122.2
4,40,8,47.6,-122.2
3,45,13,47.2,-122.4
4,45,13,47.7,-122.3
2,45,17,47.6,-122.2
3,40,1,47.8,-122.3
2,35,7,47.3,-122.3
3,35,8,47.6,-122.3
3,35,8,47.9,-122.2
4,35,10,47.7,-122.3
3,35,10,47.6,-122.3
3,35,10,47.6,-122.3
2,40,12,47.4,-122.6
2,40,17,47.5,-121.9
2,35,17,47,-122.9
2,35,17,47.7,-122.2
2,40,18,47.5,-122.3
2,40,18,47.7,-122.4
2,25,6,48,-122.2
3,35,7,47.4,-122.3
4,35,8,47.6,-122.3
4,35,8,47.6,-122.3
4,35,8,47.6,-122.3
4,35,8,47.6,-122.3
4,35,8,47.6,-122.3
2,35,9,47.6,-122.2
2,35,10,48.4,-122.3
2,35,10,47.8,-122.3
3,40,11,47.5,-121.9
3,40,12,47.2,-122.5
3,40,12,47.5,-122.2
2,45,15,47.5,-122.3
2,45,15,47.6,-122.3
2,45,15,47.2,-122.5
2,40,17,47.8,-122.1
4,35,3,47.7,-122.3
2,30,6,47.2,-122.3
2,35,7,47.5,-121.9
2,30,8,47.2,-122.3
4,40,8,47.6,-123
3,35,9,46.2,-123.1
3,35,9,46.2,-123.1
2,40,10,46.6,-122.9
2,45,11,47.2,-122.4
4,50,12,45.6,-122.1
2,50,13,47.6,-122.3
2,50,13,47.6,-122.3
2,50,15,47.5,-122.2
2,50,15,47.7,-122.3
3,50,16,47.6,-122.2
3,50,16,47.6,-122.2
3,50,16,47.6,-122.2
3,50,16,47.6,-122.2
3,50,16,47.6,-122.2
2,50,16,47.6,-122.3
2,50,16,47.6,-122.3
2,50,16,47.6,-122.3
2,45,17,47.6,-122.3
2,45,18,47.5,-122.2
2,45,18,47.6,-122.3
2,45,19,47.4,-122.3
2,45,19,47.6,-122.2
2,35,19,48.1,-122.2
2,35,6,47.8,-122.2
2,45,6,47,-123.6
2,45,6,47,-123.6
4,30,7,47.5,-122.1
2,40,10,47.6,-122.3
2,45,11,47.4,-122.3
2,50,15,47.6,-122.3
2,45,16,47.4,-122.8
4,25,16,47.7,-121.3
4,25,16,47.7,-121.3
4,25,18,47.7,-121.3
4,25,18,47.7,-121.3
3,25,23,47.4,-122.8
2,20,6,47.7,-117.4
2,25,7,47.2,-122.4
2,35,7,47.8,-122.2
2,20,8,47.1,-117.4
2,20,8,47.1,-117.4
2,35,10,47.1,-122
2,35,10,47.1,-122
2,35,11,46.5,-122.9
2,35,11,46.5,-122.9
2,40,11,47.6,-122.3
3,40,11,47.7,-122.4
3,40,11,47.7,-122.4
2,30,11,47.7,-117.2
2,40,12,47.7,-122.4
2,40,12,46.5,-122.9
2,45,15,47.1,-122.3
2,40,17,47.3,-122.2
2,35,18,47.8,-122.3
2,30,18,48.1,-122.2
2,35,19,48,-124.4
4,25,2,48,-122.1
4,25,2,47.2,-122.4
4,25,6,47.2,-122.4
3,40,18,47.8,-122.2
3,35,19,47.6,-122.2
2,35,2,47.6,-122.3
4,25,7,47.3,-118
3,30,9,47.5,-122.2
4,30,10,47.6,-122.2
2,30,10,47.6,-122.3
3,35,11,47.4,-122.2
2,35,8,47.6,-122.1
3,40,10,47.5,-122.2
4,40,11,47.6,-122.3
3,45,12,47.8,-122.2
2,45,12,47.4,-122.3
4,40,16,48,-122.1
2,45,17,47.6,-122.2
2,40,6,47.5,-122.3
2,30,6,47.7,-117.2
2,30,7,47.7,-117.2
2,40,7,47.8,-122.2
2,40,8,48,-122.2
2,40,8,48,-122.2
2,45,10,47.6,-122.2
2,40,15,47.7,-122.3
2,45,16,47.4,-122.2
4,45,17,47.5,-121.9
4,45,17,47.5,-121.9
2,45,17,47.3,-122.6
2,45,18,47.5,-122.3
2,40,18,47.8,-122.3
2,45,19,47.4,-122.3
2,45,20,47.6,-122.3
2,30,22,47.1,-122.5
4,35,6,47.6,-122.3
2,40,6,45.6,-122.6
4,25,7,46.8,-117.9
2,35,7,47.5,-122.3
4,40,8,47.8,-122.3
3,35,8,47.6,-122.3
4,35,9,47.5,-121.9
4,35,9,47.5,-121.9
4,35,10,47.5,-121.9
2,45,11,47.5,-122.3
4,45,11,47.6,-122.3
2,45,12,47.3,-122.5
2,45,12,47.3,-122.5
2,50,12,47.5,-122.3
2,35,13,47.7,-117.2
2,50,15,47.5,-122.2
2,35,18,47.2,-122.4
2,35,18,47.7,-122.7
2,35,19,48.8,-122.5
2,30,21,47,-122.9
2,30,21,47,-122.9
2,40,6,47.6,-122.2
2,40,10,47.8,-122.2
2,40,10,47.5,-122.2
4,40,11,47.5,-122.2
2,40,12,46.9,-122.5
2,40,12,46.9,-122.5
2,40,15,48.4,-122.4
2,40,15,48.4,-122.4
2,40,15,48.4,-122.4
4,40,16,48.5,-122.5
2,45,17,47.2,-122.3
2,45,18,47.6,-122.3
2,40,18,47.8,-122.3
2,40,18,47.8,-122.2
2,45,18,47.6,-122.3
2,40,18,48,-122.1
2,45,18,47.6,-122.3
2,40,19,47.3,-122.6
2,40,19,48.2,-122.2
2,45,19,47.7,-122.4
3,25,19,47.3,-118
3,25,19,47.2,-118.2
3,45,19,47.6,-122.2
3,40,23,47.1,-122.3
2,45,1,47.6,-122.3
2,50,4,47.5,-122.3
3,50,6,48.2,-122.7
3,50,6,48.2,-122.7
2,50,6,47.2,-122.5
2,50,6,47.3,-122.3
3,45,7,46.8,-123
2,50,7,47.6,-122.3
2,50,7,47.6,-122.3
4,50,8,47.1,-122.7
4,50,8,47.1,-122.7
2,45,8,48.8,-122.5
2,45,8,48.8,-122.5
2,45,10,47.5,-122.2
4,45,10,47.9,-122
4,45,10,47.9,-122
2,45,11,47.5,-122.3
2,45,11,47.5,-122.3
3,45,11,47.6,-122.3
2,45,13,47.9,-122.3
2,45,16,47.2,-122.4
2,45,17,47.5,-122.3
2,45,17,47.3,-122.3
3,45,17,47.3,-122.3
3,45,17,47.3,-122.3
3,45,17,47.3,-122.3
2,45,17,47.2,-122.4
3,45,18,47.6,-122.2
3,45,18,47.6,-122.2
4,45,18,47,-122.6
4,45,18,47,-122.6
4,45,18,48.1,-123.2
4,45,18,48.1,-123.2
4,45,20,47.7,-122.3
4,35,2,48.1,-123.2
2,40,2,47.5,-122.3
2,40,4,47.6,-122.3
2,45,7,47,-122.5
2,45,7,47,-122.5
3,50,8,47.2,-122.4
2,45,8,47.6,-122.2
4,45,8,47.4,-121.5
2,50,9,47.2,-122.4
2,50,9,46.7,-123
4,35,10,47.3,-119.6
4,35,10,47.3,-119.6
2,50,10,46.7,-123
4,50,11,47.4,-121.5
2,50,12,47.6,-122.2
2,45,12,47.1,-123.2
3,45,13,47.6,-122.2
2,35,14,48.9,-122.6
2,45,15,47.5,-122.2
3,35,16,47.8,-122.2
3,35,16,47.7,-122.2
3,35,16,47.8,-122.2
2,35,17,47.8,-122.3
2,40,17,47,-122.4
2,40,17,47,-122.4
2,40,17,47,-122.4
2,40,17,47,-122.4
2,45,17,47.7,-122.3
2,40,2,47.7,-122.3
2,40,2,47.5,-122.3
4,35,8,47.1,-122.6
4,35,8,47.1,-122.6
2,40,11,47.5,-122.3
3,40,11,47.6,-122.3
2,40,13,47.8,-122.2
3,45,15,47.2,-122.5
2,40,16,47.9,-122.2
2,40,16,47.5,-122.3
2,40,16,47.3,-122.6
2,45,16,47,-122.5
2,45,16,45.8,-122.5
4,30,18,47.2,-119.7
4,30,18,47.2,-119.7
2,35,18,47.8,-122.2
2,35,18,47.8,-122.2
4,30,23,47.2,-122
2,30,7,47.8,-122.1
2,30,7,45.7,-121.8
2,40,11,47.5,-122.2
2,40,11,47.5,-122.2
2,40,11,47.5,-122.2
2,40,11,47.5,-122.2
2,40,12,47.5,-122.2
2,40,13,47.7,-122.3
2,35,13,47.3,-122.3
2,35,14,47.8,-122.3
2,40,16,47.7,-122.3
2,40,16,47.3,-122.3
3,40,5,47.5,-122.3
3,35,7,46.2,-123.1
2,30,8,47.7,-121.4
2,30,8,47.7,-121.4
2,35,10,48.5,-122.2
2,35,10,48.5,-122.2
2,40,10,47.5,-122.3
2,35,11,46.1,-122.9
3,40,11,47.6,-122.3
4,40,12,47.7,-122.3
3,40,12,47.6,-122.3
2,40,14,47.6,-122.3
2,35,14,48,-122.2
2,35,16,47.8,-122.2
2,35,16,48.1,-123.4
2,35,1,47.2,-122.5
2,35,1,47.2,-122.5
4,20,2,47.7,-117.4
4,35,4,47.2,-122.4
4,30,9,47.2,-122.4
3,35,17,46.6,-122.9
2,25,22,47.2,-122.5
2,35,23,45.7,-122.6
2,30,9,47.9,-122.2
4,30,17,47,-122.5
4,30,17,47,-122.5
2,30,3,48.2,-122.2
4,30,5,47.5,-122.3
2,35,22,47.4,-122.3
4,30,3,47.1,-122.4
4,25,6,45.7,-122.7
2,25,6,45.7,-122.6
2,30,9,48.8,-122.5
2,30,10,48.8,-122.5
2,35,11,46.3,-122.9
2,35,11,46.3,-122.9
2,30,12,47.2,-122.5
3,30,12,47.2,-122.5
2,40,16,47.6,-122.2
2,40,16,47.6,-122.2
2,30,17,48.2,-122.2
3,35,21,47.6,-122.2
3,30,21,48.2,-122.2
2,35,5,47.3,-122.3
2,35,6,47.3,-122.2
2,20,6,47.7,-117.4
2,35,9,45.6,-122.5
3,35,10,47.4,-122.3
2,40,18,47.3,-122.3
2,40,18,47.5,-121.8
3,40,18,47.6,-122.3
3,40,3,47.7,-122.3
2,45,8,47.6,-122.1
2,45,8,47.6,-122.1
3,45,9,48.2,-122.4
3,20,10,47.6,-117.5
4,45,11,47.5,-122.1
4,45,11,47.5,-122.1
2,45,11,47.5,-122.2
2,50,12,47.5,-122.3
4,50,12,47.6,-122.3
4,50,13,47.6,-122.3
4,50,13,47.6,-122.3
2,45,13,47.5,-122.3
2,45,15,47.8,-122.3
2,45,15,47.6,-122.3
2,45,20,48,-122.2
2,45,20,47,-122.9
3,45,4,47.4,-122.3
2,45,5,47.6,-122.2
2,50,6,47.3,-122.3
2,45,6,47.2,-122.4
2,45,7,47.6,-122.3
2,45,7,47.6,-122.3
2,45,8,47.5,-122.2
3,45,8,47.6,-122.3
2,30,9,47.7,-117.4
2,45,9,47.3,-122.5
2,45,10,47.7,-122.3
2,45,12,47.2,-122.5
2,45,13,47.5,-122.2
2,45,15,48,-122.1
3,55,15,46.6,-122.9
2,50,16,47.6,-122.2
3,45,17,48.5,-122.3
3,35,17,49,-122.5
3,35,17,49,-122.5
2,50,18,47.2,-122.4
3,55,19,47.7,-122.2
4,40,0,49,-122.5
4,40,0,49,-122.5
3,45,0,47.2,-122.4
2,45,6,47.7,-122.2
2,45,7,47.8,-122.2
3,45,7,47.6,-122.3
2,50,9,45.7,-122.6
2,45,9,47.7,-122.2
2,50,9,45.7,-122.6
2,50,9,47.5,-122.2
2,45,10,47.1,-122.7
2,50,10,47.5,-122.2
2,50,11,47.6,-122.3
2,50,12,47.5,-122.3
2,45,13,47.4,-122
2,45,13,47.6,-122.1
2,45,14,47.1,-122.6
2,50,15,47.6,-122.3
2,45,17,47.3,-122.6
3,50,17,47.4,-122.1
2,50,18,45.6,-122.6
2,40,21,47.7,-122.3
2,40,21,47.8,-122.7
2,45,23,47.6,-122.3
2,40,0,47.1,-122.7
3,40,6,45.7,-121.2
2,35,6,47.5,-122.2
2,35,7,47.6,-122.3
3,35,8,47.9,-122.2
3,35,8,47.5,-122.3
3,35,9,47.9,-122.2
2,35,12,47.1,-122.7
2,40,15,47.5,-122.3
4,40,15,47.7,-122.3
2,35,15,47.4,-122.3
2,35,18,47.2,-122.5
2,35,19,48,-122.2
4,30,20,47.2,-121.2
4,30,20,47.4,-121.4
3,35,15,48,-122.2
3,40,16,47.5,-122.3
3,40,20,47.5,-122.2
2,40,2,47.4,-122.3
2,40,1,47.6,-122.3
2,40,2,47.4,-122.2
2,35,2,47.9,-122.2
2,40,3,47.4,-122.2
3,40,13,47.6,-122.2
2,35,20,47.8,-122.2
2,35,20,47.8,-122.2
2,35,20,47.8,-122.2
2,35,21,47.7,-122.3
2,35,22,47.2,-122.5
4,35,23,47.7,-122.1
4,35,23,47.7,-122.1
2,35,3,47.8,-122.3
2,35,7,47.1,-122.4
3,40,10,47.8,-122.3
2,45,12,47.4,-122.3
2,45,12,47.5,-122.2
2,45,18,47.6,-122.1
4,25,2,46.6,-120.5
3,40,5,47.4,-122.3
2,40,6,47.3,-122.3
2,40,7,47.3,-122.3
2,40,8,47.5,-122.3
2,35,8,48.8,-122.6
2,40,8,47.8,-122.3
3,45,13,47.6,-122.2
2,45,13,47.5,-122.3
2,50,13,47.2,-122.5
4,45,16,47.8,-122
2,40,5,47.2,-122.4
2,45,7,47.6,-122.3
2,45,8,47.7,-122.7
2,45,8,45.6,-122.6
2,45,17,47.2,-122.5
3,45,17,47.5,-122.3
2,50,18,47.5,-122.3
2,50,18,47.7,-122.3
2,45,22,47.6,-122.3
2,45,22,47.4,-122.2
2,50,23,47.6,-122.3
3,40,6,47.2,-122.4
2,45,6,47.6,-122.3
4,35,6,46.9,-120.5
2,40,7,47.1,-122.7
2,45,8,47.6,-122.3
2,50,8,47.4,-122.3
2,45,9,45.7,-122.6
2,50,9,47.6,-122.3
3,50,10,47.6,-122.2
2,40,10,47.9,-117.4
4,50,10,47.5,-122.3
2,45,10,47.3,-122.3
3,50,10,47.6,-122.2
2,45,11,47.7,-122.7
3,50,12,47.5,-122.3
2,50,12,47.6,-122.3
2,50,13,47.5,-122.2
3,45,13,47.2,-122.5
2,45,13,47.2,-122.4
2,50,13,47.6,-122.3
2,45,17,47.2,-122.5
2,50,17,47.5,-122.3
2,50,17,47.3,-122.2
2,50,18,48.5,-122.3
2,45,18,47.2,-122.5
2,45,18,47.8,-122.1
2,50,19,47.6,-122.2
2,50,20,47.7,-122.3
2,45,21,47.6,-122.3
2,45,22,47.6,-122.1
4,45,22,47.8,-122.2
4,45,22,47.8,-122.2
2,35,6,47.1,-118.4
2,40,7,47.6,-122.2
2,40,7,47.2,-122.4
2,45,7,47.6,-122.2
2,50,11,48,-122.2
2,50,12,47.6,-122.3
2,50,14,47.8,-122.2
2,50,14,47.3,-122.3
2,50,14,47.4,-122.3
2,45,18,47.8,-122.2
4,45,19,47.6,-122.4
4,45,19,47.6,-122.4
2,45,0,47.5,-122.2
4,40,3,47.2,-122.4
4,40,5,47.2,-122.4
4,45,9,47.6,-122.4
4,50,14,47.6,-122.3
2,45,23,47.7,-122.2
2,50,23,47.7,-122.3
3,50,0,47.6,-122.3
2,45,4,47.8,-122.3
2,55,10,47.2,-122.4
2,55,11,47.5,-122
4,50,17,47.5,-122.3
2,50,21,47.6,-122.3
2,50,21,45.7,-122.7
2,50,22,47.6,-122.3
2,50,23,47.6,-122.3
2,50,23,47.6,-122.3
2,50,23,47.6,-122.3
2,50,23,47.6,-122.3
2,50,23,47.6,-122.3
2,50,23,47.7,-122.3
3,50,0,48,-122.2
3,50,2,47.5,-122.3
3,50,3,48,-122.2
4,50,5,48,-122.2
4,50,5,48,-122.2
4,50,5,48,-122.2
4,50,5,48,-122.2
4,50,5,48,-122.2
4,50,5,48,-122.2
4,50,5,48,-122.2
2,50,6,47.5,-122.1
2,50,8,47.7,-122.2
2,50,13,47.8,-122.3
2,50,15,47.1,-122.6
2,45,19,47.2,-122.4
2,45,19,47.5,-121.9
2,45,19,47.6,-122.2
2,45,19,47.5,-121.9
2,45,19,47.5,-122.2
2,45,20,47.5,-122.3
2,45,20,47.6,-122.2
4,45,22,47.5,-122.3
2,45,23,47.2,-122.5
2,45,1,47.6,-122.2
2,45,1,47.6,-122.2
2,45,1,47.6,-122.2
2,45,3,47.3,-122.2
2,45,4,47.6,-122.3
2,45,6,47.8,-122.2
4,50,7,48,-122.8
4,50,7,48,-122.8
4,50,8,46.4,-123.6
4,50,8,46.4,-123.6
2,45,8,47.9,-122.2
2,45,8,48,-122.2
2,50,9,47.4,-122.1
2,50,9,47.4,-122.1
2,50,9,47.8,-122.2
4,50,10,47.6,-122.4
2,50,10,47.7,-122.2
4,50,10,47.7,-122.4
2,55,15,47.6,-122.3
2,50,15,46.9,-122.7
2,50,17,47.1,-122.5
2,50,20,47.2,-122.5
2,55,21,47.4,-122.2
2,50,22,48,-122.2
2,55,22,47.6,-122.3
2,50,2,47.4,-122.6
3,45,4,48,-122.2
3,50,5,47.5,-122.3
3,45,6,47.3,-122.3
2,45,6,47.1,-122.6
2,45,6,47.2,-122.5
2,45,6,47.6,-122.2
3,45,6,47.2,-122.5
2,45,7,47.6,-122.2
2,45,7,47.7,-122.3
2,45,8,47.8,-122.3
2,45,8,47.2,-122.4
2,45,9,47.8,-117.3
2,45,9,47.6,-122.3
2,45,9,45.8,-122.5
2,45,9,45.8,-122.5
2,45,12,47.6,-122.3
2,50,16,47.5,-122.2
2,50,18,48.8,-122.5
2,50,18,47.5,-122.3
2,45,18,47.1,-122.6
2,50,18,48.8,-122.5
3,40,4,47.8,-122.2
2,45,10,46.5,-122.8
2,45,10,46.5,-122.8
4,45,12,47.9,-122
2,45,13,47.3,-122.3
2,45,13,47.2,-122.4
2,45,14,47.6,-122.3
2,45,14,47.6,-122.3
2,45,14,47.8,-122.3
3,45,15,47.8,-122.2
2,45,15,47.6,-122.3
2,45,15,47.2,-122.5
2,45,16,47.8,-122.2
2,45,17,47.6,-122.3
2,45,17,47.8,-122.3
2,45,17,47.5,-122.2
2,45,17,47.5,-122.3
4,40,19,47.2,-122.4
2,40,19,47.7,-122.9
2,45,19,47.3,-122.3
2,45,22,48.6,-122.3
2,45,2,48.3,-122.2
2,45,9,47.5,-122.2
2,45,10,47.1,-123
2,50,11,47.2,-122.3
2,50,13,47.7,-122.3
2,50,13,48.4,-122.6
2,50,15,47.3,-122.3
2,45,16,47.1,-122.8
2,45,16,47.3,-122.3
2,45,17,47.7,-122.3
2,45,17,47.8,-122.2
3,40,17,47.2,-123.1
2,45,18,47.6,-122.2
4,40,1,47,-122.6
4,50,11,48.1,-122.2
4,50,11,48.1,-122.2
3,50,14,47.8,-122.2
3,45,15,47.9,-122.1
4,40,17,47.4,-122.8
4,40,17,47.4,-122.8
2,45,23,47.3,-122.3
3,45,0,47.8,-122.3
2,45,1,47.6,-122.3
2,45,2,47.2,-122.5
2,45,2,47.5,-122.6
2,45,2,47.7,-122.3
2,45,2,47.6,-122.3
2,45,7,47.8,-122.2
2,55,8,45.7,-122.7
2,45,8,48.2,-122.2
3,50,8,47.3,-122.3
2,50,8,48.4,-122.6
2,50,8,47.6,-122.2
2,50,8,47.2,-122.4
2,50,9,47.4,-122.3
2,50,10,47.4,-122.3
2,45,10,48,-122.2
3,50,10,45.7,-122.7
4,40,18,47.1,-122.3
2,40,18,47.1,-122.4
4,40,22,48,-122.1
4,40,22,48,-122.2
2,35,22,47.2,-122.4
2,35,22,48.8,-122.5
3,35,23,47.4,-122.6
2,45,6,47.5,-122.3
2,40,7,47.4,-122.3
4,45,7,47.6,-122.3
4,45,7,47.6,-122.3
2,45,8,47.4,-122.2
4,45,8,47.6,-122.3
2,50,9,45.6,-122.6
2,50,9,45.7,-122.7
2,45,10,47.6,-122.3
4,45,11,47.5,-122.3
2,45,12,47.2,-122.5
4,45,12,47.4,-122.7
4,45,12,47.4,-122.7
2,50,13,47.9,-122.2
2,45,13,47.5,-122.3
2,45,13,47.2,-122.5
4,45,13,47.4,-122.7
4,45,13,47.4,-122.7
4,55,16,47.5,-122.2
4,45,20,48.1,-123.2
2,55,22,47.5,-122.3
2,55,22,47.6,-122.2
2,55,22,47.6,-122.2
2,55,22,47.4,-122.3
2,55,22,47.6,-122.2
2,55,5,47.5,-122.3
4,55,6,47.6,-122.2
4,55,6,47.6,-122.2
2,50,6,45.6,-122.5
4,55,7,47.5,-122.3
2,60,7,47.1,-122.7
2,60,8,47.5,-122.2
2,60,8,47.9,-122.3
2,60,10,47.6,-122.3
2,60,10,47.6,-122.3
3,65,11,46.7,-122.2
2,60,11,47.7,-122.3
2,65,12,47.2,-122.4
2,65,12,46.6,-122.9
3,65,12,47.2,-122.4
3,70,13,47.2,-122.5
2,70,13,47.1,-122.6
2,65,14,47.6,-122.2
2,65,18,47.2,-122.5
2,65,18,47.2,-122.4
2,60,18,48,-122.2
3,65,18,47.5,-122.3
2,65,19,46.8,-122.3
2,60,21,47.1,-122.6
3,65,21,46.8,-122.3
2,60,21,47.2,-122.5
3,60,22,48.4,-122.3
3,60,0,47.5,-122.3
3,60,0,47.5,-122.3
4,55,3,47.8,-122.6
2,55,4,47.6,-122.3
2,55,13,47.5,-122.2
2,50,14,46.9,-122.3
2,50,14,46.9,-122.3
2,55,15,47.2,-122.5
2,55,15,47.2,-122.4
2,50,15,48.1,-122.2
2,45,4,47.3,-122.2
3,50,16,48,-122.1
3,50,16,48,-122.1
4,50,17,47.6,-122.3
4,50,17,47.6,-122.3
4,50,21,47.6,-122.3
3,45,0,47,-122.7
3,45,0,47,-122.7
3,45,2,47.1,-122.2
2,50,2,47.6,-122.3
2,45,3,47.4,-122.8
2,50,13,47.6,-122.2
4,45,13,47.7,-122.3
4,45,13,47.7,-122.3
3,50,14,47.6,-122.3
3,50,15,47.6,-122.2
3,45,22,48.2,-122.7
2,40,1,48.1,-123.3
2,45,3,47.5,-122.2
4,45,6,47.5,-122.2
2,40,8,47.8,-122.2
2,45,16,47.2,-122.5
2,45,18,47.8,-122.3
2,45,18,48,-122.2
2,40,18,47.2,-122.5
2,45,18,47,-123.6
3,45,6,47.1,-122.6
2,45,7,47.2,-122.5
2,45,8,47.4,-122.3
2,45,8,47.8,-122.2
4,45,9,47.5,-122.2
2,45,10,47.6,-122.3
2,45,10,47.6,-122.3
2,45,17,47.3,-122.3
3,45,17,47.5,-122.2
2,50,13,47.6,-122.2
2,50,13,47.5,-122.2
2,50,15,48,-122.2
3,50,15,48,-122.2
2,50,16,47.5,-122.3
2,45,17,48,-122.9
2,45,17,47.9,-122.9
2,50,17,47.5,-122.3
2,40,17,48,-123
2,50,17,47.6,-122.3
2,50,18,47.5,-122.3
4,50,17,47.5,-122.3
4,50,17,47.5,-122.3
2,45,18,47.7,-122.3
2,35,18,47.7,-117.1
2,45,19,47.3,-122.3
4,55,0,47.5,-122.3
4,55,9,47.7,-122.3
4,55,9,47.7,-122.3
3,60,14,48.3,-121.7
3,60,14,48.3,-121.7
3,60,16,47.4,-121.5
4,55,13,48.4,-122.6
2,55,21,47.6,-122.3
2,50,0,47.5,-122.3
2,50,0,47.5,-122.3
4,50,7,47.6,-122.3
2,45,7,47.1,-122.6
2,45,8,48,-122.1
2,45,8,48,-122.1
3,55,10,47.6,-122.2
2,50,10,47.4,-122.7
4,55,10,47.6,-122.3
4,55,10,47.6,-122.3
4,55,11,47.6,-122.3
2,55,13,47.7,-122.1
4,65,15,45.7,-122.6
2,60,16,47.3,-122.2
3,60,18,47.5,-122.2
3,35,7,47.2,-122.4
3,45,7,47.6,-122.2
2,50,9,47.6,-122.3
2,55,9,47.8,-122.2
3,55,10,47.8,-122.3
2,55,10,47.9,-122.2
2,55,10,47.5,-122.3
2,55,11,47.5,-122.3
2,60,13,47.9,-122.2
4,65,16,47.2,-122.4
4,70,17,47,-122.3
4,35,5,48.4,-122.3
2,50,5,47.8,-122.2
4,45,7,45.6,-122.6
2,45,8,47.5,-122.2
2,50,8,47.6,-122.2
3,55,10,47.7,-122.2
2,55,10,47.6,-122.3
2,55,11,47.9,-122.2
