Severity,Temperature,General_Time,Latitude,Longitude
2,65,12,47.655342,-122.312111
2,65,12,47.637764,-122.369019
2,65,12,47.607624,-122.331223
3,65,13,47.621002,-122.328651
2,65,13,47.733974,-122.315414
2,65,13,47.662189,-122.367874
2,65,14,47.733974,-122.315414
3,70,14,47.213814,-122.462456
3,70,14,47.636703,-122.323296
2,70,14,47.59753,-122.323761
3,70,15,47.617245,-122.188507
3,70,15,47.756004,-122.329689
3,70,15,47.593548,-122.320663
3,70,15,47.918015,-122.206734
3,75,16,47.463776,-122.245476
3,70,16,48.470737,-122.342125
3,70,16,47.734066,-122.324997
2,70,17,47.377823,-122.230667
2,75,17,47.271873,-122.239487
2,70,17,47.423523,-122.249428
2,75,17,47.526463,-122.320244
2,70,17,47.742687,-122.345367
3,75,17,47.607258,-122.330215
2,75,17,47.445457,-122.153854
3,75,17,47.045784,-122.833839
3,70,17,47.734066,-122.324997
2,75,17,47.347965,-122.138802
2,70,17,47.158272,-122.434204
2,75,17,47.519852,-122.33387
2,75,18,47.551098,-122.261993
2,75,18,47.612389,-122.340904
2,65,18,46.9785,-123.600838
2,75,18,47.537056,-122.281113
2,75,18,47.601727,-122.329155
3,70,18,47.718395,-122.187378
3,75,18,47.102997,-122.594582
2,80,18,47.659657,-117.157265
2,70,19,47.620483,-122.312729
2,80,19,47.993877,-117.56633
2,70,19,47.620167,-122.292336
3,70,20,47.118553,-122.557037
3,70,20,47.420006,-122.287292
2,70,21,47.302475,-122.235405
2,70,21,47.302959,-122.225655
3,60,22,47.708637,-122.33017
2,55,1,45.668854,-122.635155
2,80,16,45.667217,-122.552505
2,60,23,48.762989,-122.445328
3,70,14,48.770988,-122.463531
2,70,15,48.819183,-122.606247
2,70,17,48.789715,-122.486084
2,70,18,48.746807,-122.663849
3,60,2,47.607258,-122.330215
3,60,4,47.431423,-122.271233
3,55,4,47.70504,-122.343338
2,60,9,47.302959,-122.225655
3,60,10,47.2411,-122.38562
2,70,13,47.110168,-122.145409
2,70,13,47.509613,-121.880463
3,65,13,47.96434,-122.19928
3,75,16,47.068138,-122.719498
3,75,16,47.603184,-122.183823
3,75,18,47.630966,-122.188461
3,70,19,47.896458,-122.21489
2,65,21,48.44611,-122.443916
3,70,22,47.571735,-122.32016
3,65,0,47.240723,-122.357033
2,60,4,47.37772,-122.271744
3,70,11,47.305416,-121.30619
1,75,13,47.190491,-121.015549
3,75,13,48.470737,-122.342125
2,80,15,47.620098,-122.348495
2,90,18,47.266048,-123.003067
3,85,18,47.626503,-122.328613
2,80,21,47.042332,-122.968353
3,75,21,47.206554,-122.461746
2,75,22,47.055618,-123.008278
3,85,13,45.905655,-122.7425
3,60,0,47.240723,-122.357033
3,70,2,47.589973,-122.307037
3,65,5,47.540192,-122.036011
2,60,6,47.889629,-122.276749
2,65,6,47.383293,-122.231102
3,65,7,47.556641,-122.319824
3,65,8,47.827778,-122.266907
3,70,8,47.563702,-122.321068
3,70,8,47.65699,-122.187187
2,70,8,47.640747,-122.346321
3,65,8,47.748039,-122.329155
3,70,8,47.589634,-122.305649
3,70,9,47.524433,-122.197899
3,70,9,48.057045,-122.184723
2,75,10,47.483276,-122.217232
2,75,10,47.615463,-122.330734
2,75,10,47.618759,-122.322197
3,75,11,47.795017,-122.214256
2,75,11,47.58614,-122.329071
2,75,11,47.590374,-122.322495
2,75,11,47.60923,-122.335747
3,80,11,47.673691,-117.281822
2,80,12,47.632328,-122.391899
3,85,13,47.418915,-122.288177
2,85,14,47.159172,-122.304047
2,85,14,47.546074,-122.313957
2,85,14,47.598289,-122.334221
2,85,14,47.632362,-122.343414
2,85,15,47.611149,-122.334457
2,85,15,47.618252,-122.350777
2,85,15,47.559425,-122.351746
2,85,15,47.592419,-122.325996
2,90,16,47.431877,-123.876869
2,85,16,47.551189,-122.280777
2,90,16,47.202614,-122.278732
2,65,17,46.971474,-123.825813
3,85,17,47.821392,-122.244659
2,90,17,47.381195,-122.694809
2,90,17,47.659569,-122.347412
3,90,17,47.618172,-122.187538
2,90,17,47.693539,-122.363358
2,85,18,47.598328,-122.335518
3,90,18,47.241299,-122.384506
2,85,19,47.494335,-121.640396
2,85,19,47.614101,-122.316849
3,85,19,47.595966,-122.320755
3,90,19,47.458515,-122.263901
2,85,20,47.701118,-122.276497
2,85,20,47.565086,-122.37619
2,85,20,47.586327,-122.302902
2,85,20,47.659569,-122.347412
2,70,21,47.761681,-122.207451
2,55,9,46.354885,-124.054314
2,90,14,45.61005,-122.478493
3,95,17,45.631641,-122.66481
3,70,9,48.761402,-122.461609
2,75,11,48.833271,-122.443039
3,80,13,48.78828,-122.516319
2,80,18,48.789654,-122.507637
2,75,20,48.744946,-122.462502
3,75,23,47.531151,-121.979912
2,70,2,47.517509,-122.376221
2,70,2,47.541229,-122.289101
3,55,5,47.708637,-122.33017
3,55,5,47.163197,-122.295692
3,65,6,47.719955,-122.324219
3,65,6,47.733158,-122.324692
3,60,6,47.532219,-122.197449
3,65,6,47.465321,-122.241051
2,55,7,47.757561,-122.16819
2,60,7,47.286163,-122.270996
3,65,7,47.578224,-122.210144
2,60,7,47.732288,-122.347733
3,65,7,47.577553,-122.205521
3,65,8,47.5896,-122.271072
2,65,8,47.533985,-122.312828
2,65,8,47.302914,-122.227409
3,60,8,48.051796,-122.184418
3,65,9,47.784874,-122.316124
2,70,9,47.13298,-122.292992
2,70,9,47.653111,-122.331474
3,65,9,48.213177,-122.217018
2,70,9,47.652718,-122.344017
3,80,10,47.654015,-117.375229
3,75,10,47.46777,-122.217903
3,75,11,47.617245,-122.188507
3,75,11,47.46777,-122.217903
3,80,11,47.580242,-122.174667
2,80,11,47.541683,-122.325691
2,80,12,47.653111,-122.331474
2,80,12,47.661201,-122.292839
2,80,12,47.620533,-122.343765
3,80,13,47.048935,-122.818413
2,80,13,47.616508,-122.337875
2,80,14,47.581196,-122.385185
2,80,14,47.615829,-122.344734
2,80,14,47.706841,-122.333969
2,80,14,47.616455,-122.29744
2,85,15,47.552029,-122.313492
2,80,15,48.057346,-122.194984
2,85,15,47.574974,-122.295601
3,85,15,47.657566,-122.322227
2,80,15,48.107403,-122.177902
2,85,15,47.581196,-122.385185
2,85,16,47.642124,-122.322556
2,85,16,47.581226,-122.405243
2,90,16,47.462753,-122.287117
2,80,17,47.803902,-122.506523
3,80,17,47.81374,-122.292221
2,80,17,47.978233,-122.16848
2,85,17,47.639591,-122.360939
2,90,17,46.950439,-122.294708
3,90,17,47.345898,-122.292831
2,85,18,47.561401,-122.381256
2,85,18,47.56731,-122.334206
2,85,18,47.606491,-122.322517
3,85,18,47.579437,-122.188347
2,85,18,47.563904,-122.313408
2,85,18,47.517334,-122.34539
2,90,18,47.158272,-122.434204
2,85,19,47.536179,-122.284286
2,85,19,47.616123,-122.34523
2,85,19,47.603523,-122.303741
2,85,19,47.603485,-122.332077
2,85,19,47.61348,-122.348709
2,85,19,47.613518,-122.348656
2,75,12,46.115826,-122.931229
2,75,12,46.115826,-122.931229
2,100,13,45.695251,-120.826378
2,85,15,46.12289,-122.926231
2,95,18,45.617054,-122.627655
2,65,10,48.75642,-122.456238
2,80,18,48.943024,-122.726212
2,80,19,48.890312,-122.151115
2,80,19,48.751644,-122.446701
3,70,2,47.587116,-122.320442
2,65,4,47.303658,-122.274017
2,65,5,47.610283,-122.341362
2,65,6,47.652988,-122.312454
2,65,7,47.654846,-122.325699
3,65,7,47.799679,-122.223396
2,60,7,47.158352,-122.321678
2,65,7,47.37804,-122.247345
3,70,8,47.540287,-122.301697
3,70,8,47.15863,-122.313026
3,70,8,47.5345,-122.295792
2,70,9,47.629738,-122.340996
2,70,9,47.560722,-122.28701
2,70,9,47.618565,-122.34761
2,70,9,47.638245,-122.325905
2,70,9,47.652988,-122.312454
2,70,9,48.222134,-122.104286
2,75,10,47.555748,-122.33815
2,75,10,47.635105,-122.072449
2,75,10,47.715782,-122.31163
2,75,10,47.60508,-122.325844
3,70,10,47.240723,-122.357033
2,75,11,47.535976,-122.392418
2,80,11,47.202614,-122.278732
3,75,11,47.708637,-122.33017
2,75,11,47.849724,-122.251595
3,80,11,47.593548,-122.320663
2,80,12,47.662853,-122.34462
2,80,12,47.571075,-122.356262
3,80,12,47.239227,-122.410553
2,80,12,47.668571,-122.28212
2,80,12,47.692806,-122.366035
2,75,13,47.716103,-122.255859
2,85,13,47.612785,-122.349503
2,85,14,47.662991,-122.376076
2,85,14,47.638645,-122.376228
2,80,14,47.849579,-122.246902
2,90,14,47.544804,-123.042206
2,85,14,47.635246,-122.301567
2,85,15,47.670902,-122.382149
3,90,15,47.241375,-122.385513
3,90,16,47.08279,-122.670143
3,90,16,47.586826,-122.229668
3,90,16,47.104134,-122.588211
3,90,16,47.567707,-122.179741
2,90,16,47.529102,-122.269997
2,90,17,47.608231,-122.334885
2,90,17,47.61216,-122.335411
2,90,17,47.125149,-122.233307
2,90,17,47.615234,-122.349678
3,85,17,47.96434,-122.19928
2,90,17,47.615234,-122.349678
2,90,17,47.581158,-122.391899
3,85,17,47.96434,-122.19928
2,85,18,47.708637,-122.33017
2,90,19,47.299015,-122.368599
2,85,20,47.690586,-122.388847
2,85,20,47.622086,-122.307343
2,85,20,47.662189,-122.375969
3,80,21,47.233311,-122.431953
2,80,13,45.647995,-122.616806
2,85,18,48.935436,-122.666557
3,70,1,47.240978,-122.357002
2,70,2,47.581196,-122.385185
2,65,4,47.65836,-122.316658
2,60,5,47.039539,-122.485336
2,60,5,47.339771,-122.244797
3,65,5,47.558399,-122.188942
3,65,5,47.556747,-122.189613
2,65,6,47.588421,-122.305832
3,65,7,47.589775,-122.278877
2,65,7,47.57095,-122.35218
3,70,8,47.83205,-122.262749
2,70,8,47.565781,-122.33947
2,70,8,47.626244,-122.342339
2,70,8,47.590134,-122.285934
2,65,8,47.306602,-122.249626
2,70,8,47.611149,-122.334457
2,70,8,47.523312,-122.264587
2,75,9,47.666828,-117.314774
2,75,9,47.546379,-122.300484
3,75,10,47.565331,-122.099045
2,80,12,47.67091,-122.392876
3,80,12,47.2411,-122.38562
2,85,13,47.630348,-122.37326
2,90,15,48.053398,-122.110886
2,90,15,47.335842,-122.312103
2,85,15,47.71962,-122.355537
3,90,15,47.580242,-122.174667
2,85,16,47.71962,-122.355537
2,90,16,47.61216,-122.335411
2,90,16,47.438858,-122.322212
2,90,17,47.64925,-122.351326
3,85,17,47.795017,-122.214256
2,90,17,47.413055,-122.281227
2,90,17,47.571938,-122.301712
2,90,18,47.699654,-122.356728
2,85,18,47.761589,-122.131538
3,85,18,47.759869,-122.184189
2,85,19,47.690594,-122.387596
2,80,19,47.701447,-122.355415
3,80,20,47.708637,-122.33017
3,80,20,47.2411,-122.38562
2,80,11,45.604038,-122.551682
2,80,17,48.892029,-122.602524
2,80,20,48.891808,-122.44249
3,70,1,47.507854,-122.281776
3,65,3,47.579762,-122.194923
3,65,4,47.754604,-122.330521
3,55,5,47.239277,-122.407204
2,55,6,47.235641,-122.498764
2,55,6,47.402733,-122.624504
3,60,7,47.467846,-122.21936
3,60,7,47.465328,-122.241028
2,60,8,47.66132,-122.322906
2,65,9,47.615227,-122.327911
2,65,9,47.570942,-122.356026
3,60,9,47.048935,-122.818413
3,70,10,47.642635,-122.322411
2,60,10,47.048531,-123.145317
2,75,11,48.114861,-122.112328
2,70,11,47.398438,-122.228043
3,70,12,47.243134,-122.336502
3,70,12,47.03355,-122.891075
3,75,12,47.305416,-121.30619
2,80,13,47.521912,-122.270012
2,80,14,47.320171,-122.22477
2,80,14,48.445953,-122.250443
2,85,15,47.719494,-122.326218
3,85,15,47.669613,-122.186859
2,80,15,47.234108,-122.465225
2,85,15,47.605309,-122.339493
2,85,15,47.617256,-122.356651
2,85,15,47.151081,-122.460983
2,85,16,47.62447,-122.343712
2,80,16,48.421265,-122.337967
3,85,17,47.630966,-122.188461
3,80,17,47.742874,-122.186913
2,85,17,47.620724,-122.34761
2,85,17,47.5676,-121.888771
2,85,18,47.343403,-122.301262
3,85,18,48.051796,-122.184418
2,85,18,47.487434,-122.194862
2,85,18,47.618279,-122.331001
2,85,18,47.623138,-122.32093
3,85,18,47.03355,-122.891075
3,70,20,47.96434,-122.19928
3,65,7,46.248619,-119.120407
3,80,13,46.615501,-122.919548
3,85,16,45.638599,-122.662041
2,80,19,46.574505,-122.813797
2,75,14,48.789856,-122.508148
2,75,17,48.89167,-122.638573
3,70,12,47.918457,-122.206543
3,75,12,47.222996,-122.46331
2,70,12,47.607277,-122.332451
3,70,12,47.620823,-122.328964
3,75,12,47.777412,-122.313728
2,80,13,47.158169,-122.357162
2,75,13,47.504826,-122.52446
3,75,13,47.795017,-122.214256
2,80,14,47.239277,-122.407204
2,80,15,47.46777,-122.217903
2,80,16,47.302959,-122.225655
2,85,16,47.466118,-121.930779
3,85,17,47.617245,-122.188507
2,75,17,47.868042,-122.64415
2,70,0,47.086395,-122.293724
2,65,0,47.27985,-122.560539
2,75,11,47.605309,-122.339493
2,80,12,47.545361,-122.332008
3,85,12,47.206554,-122.461746
3,80,12,47.605309,-122.339493
3,85,13,48.075684,-122.184631
3,85,13,48.075684,-122.184631
3,80,14,47.976723,-122.19062
3,85,14,47.463558,-122.289871
2,85,14,47.464474,-122.280617
2,90,18,47.394276,-122.047539
3,90,18,47.507854,-122.281776
3,90,18,47.412098,-122.220474
2,80,19,47.863899,-122.282402
3,80,21,47.206554,-122.461746
3,70,3,47.468937,-122.20797
3,65,3,47.758678,-122.184227
3,60,4,48.507751,-122.3395
2,70,4,47.584812,-122.399521
2,65,5,47.516907,-122.269653
3,60,6,48.152409,-122.18869
3,65,7,47.756004,-122.329689
2,70,8,47.686871,-122.376808
2,70,9,47.586109,-122.334213
2,65,9,47.042332,-122.968353
2,75,9,47.571568,-122.370712
3,70,9,47.08279,-122.670143
3,70,10,47.08279,-122.670143
2,75,10,47.612911,-122.311493
2,75,10,47.686871,-122.376808
3,75,11,47.626503,-122.328613
3,75,11,47.626503,-122.328613
2,80,12,47.46777,-122.217903
2,80,12,47.098633,-122.29393
2,80,12,47.441162,-122.217461
3,80,12,47.690468,-122.32943
3,80,12,47.690468,-122.32943
3,80,12,47.690468,-122.32943
2,80,13,47.777805,-122.335335
2,85,15,47.684776,-122.264473
2,80,15,47.883095,-122.264305
2,85,15,47.664284,-122.341759
3,80,15,47.795017,-122.214256
2,85,15,47.60508,-122.325844
2,85,16,48.051582,-122.032799
2,90,16,47.641136,-122.400993
2,90,16,47.644257,-122.304405
3,90,16,47.035587,-122.885658
2,90,16,47.700333,-122.364815
2,90,16,47.581913,-122.329086
2,90,16,47.690643,-122.363327
3,90,17,47.313389,-122.297363
2,90,17,47.385868,-122.652222
3,90,17,47.617245,-122.188507
2,80,17,47.98188,-122.2015
3,90,17,47.617245,-122.188507
3,90,17,47.617245,-122.188507
2,90,17,47.4422,-122.296051
2,85,17,47.02634,-122.730316
3,90,17,47.591301,-122.247604
2,95,17,47.68523,-117.262276
2,100,17,48.285484,-117.717972
3,85,18,47.236794,-122.422409
2,85,18,47.315178,-122.334656
2,85,18,47.288017,-122.271004
3,85,18,47.068138,-122.719498
2,95,18,47.587395,-117.403244
2,90,18,47.617714,-122.334053
3,70,21,48.187843,-122.20269
2,65,2,48.992741,-122.247681
2,55,23,47.619801,-122.348793
3,55,1,47.46183,-122.26387
3,50,3,47.953789,-122.199242
3,45,6,48.043232,-122.18084
2,50,7,47.553581,-122.321457
3,45,7,48.152409,-122.18869
3,50,7,47.289536,-122.306915
3,55,8,47.580242,-122.174667
2,50,8,47.644257,-122.304405
2,55,9,47.692219,-122.317612
3,50,9,47.222996,-122.46331
2,55,9,47.619801,-122.348793
3,55,10,47.420006,-122.287292
2,55,10,47.604256,-122.296753
3,50,10,48.152409,-122.18869
2,55,10,47.593967,-122.311592
2,55,10,47.690544,-122.341812
2,55,10,47.559452,-122.28598
2,65,11,47.693504,-117.435768
2,55,11,47.69062,-122.360657
2,55,11,47.668648,-122.394096
3,55,11,47.630966,-122.188461
3,55,11,47.23143,-122.440903
2,55,11,47.849983,-122.271339
2,55,11,47.651688,-122.364464
2,55,11,47.663116,-122.317421
3,55,12,47.607258,-122.330215
2,55,12,47.553581,-122.321457
3,55,13,47.238579,-122.41671
2,65,13,47.718639,-117.411247
2,60,14,47.849758,-122.257248
2,65,15,47.555748,-122.33815
3,60,15,47.81374,-122.292221
2,60,15,48.492592,-122.280334
2,65,15,47.714989,-117.39006
3,65,15,47.589973,-122.307037
2,60,16,47.883095,-122.264305
2,65,16,47.154373,-122.357178
2,65,16,47.683247,-122.375732
2,60,17,47.609707,-122.334679
2,60,17,48.016388,-122.187675
2,60,17,48.043758,-122.181145
2,60,17,47.615234,-122.349678
2,60,17,47.610966,-122.340477
2,65,17,47.61861,-122.143082
2,60,18,47.662182,-122.34594
3,60,18,47.679665,-122.321083
2,60,19,47.617714,-122.334053
3,60,19,47.615398,-122.328979
2,50,20,47.849548,-122.241341
2,50,23,47.873016,-122.273834
2,50,23,47.873016,-122.273834
2,60,17,45.647995,-122.616806
2,60,19,45.566177,-122.218498
2,55,20,45.566177,-122.218498
2,50,7,47.715542,-122.293983
2,50,7,47.553844,-122.381615
2,50,7,47.289536,-122.306915
2,55,8,47.677765,-122.366058
3,55,8,47.463776,-122.245476
2,55,10,47.860367,-121.653023
3,60,10,47.46777,-122.217903
3,55,10,47.357857,-122.296272
3,55,10,47.777737,-122.318016
2,55,10,47.849861,-122.260803
2,60,11,47.643013,-122.204384
2,60,11,47.620724,-122.34761
2,60,11,47.611149,-122.334457
2,55,12,48.103134,-122.184738
3,60,13,47.795017,-122.214256
3,60,13,47.669018,-122.18721
3,65,14,47.580242,-122.174667
2,60,14,47.873016,-122.273834
2,60,14,47.873016,-122.273834
3,65,15,47.571735,-122.32016
3,65,15,47.634014,-122.188438
3,60,15,47.808857,-122.302284
3,65,16,47.625252,-122.329605
3,65,16,47.669613,-122.186859
3,60,16,47.976723,-122.19062
3,65,16,47.589973,-122.307037
2,60,16,47.804844,-122.143433
3,65,16,47.04142,-122.851433
3,65,16,47.585159,-122.177681
2,65,17,47.672726,-122.317368
2,65,17,47.643173,-122.347206
2,65,18,47.463558,-122.289871
3,65,18,48.435898,-122.341141
3,65,18,47.630966,-122.188461
3,65,18,47.604347,-122.327583
2,65,18,47.62878,-122.340828
3,65,19,47.589973,-122.307037
2,60,19,47.719639,-122.360954
2,60,20,48.464561,-122.335823
2,65,20,47.61515,-122.339638
3,65,21,47.630966,-122.188461
2,60,22,47.52198,-122.335052
2,55,23,47.202374,-122.256325
2,65,13,46.552029,-122.27623
3,60,22,45.718262,-122.654869
2,55,0,47.658188,-122.924995
2,50,6,47.158932,-122.402763
2,60,8,47.46777,-122.217903
2,60,9,47.608696,-122.333748
3,60,9,47.235611,-122.251617
3,65,10,47.734066,-122.324997
3,65,11,47.819172,-122.28363
2,65,11,47.153252,-122.434296
2,70,13,47.407516,-122.839493
2,70,13,48.241047,-122.374168
2,75,14,47.6828,-121.919991
2,75,14,47.294056,-122.292259
3,70,14,47.795017,-122.214256
3,75,15,47.46777,-122.217903
2,75,15,47.547611,-122.333832
2,75,15,47.161388,-122.297394
3,75,16,47.222996,-122.46331
2,70,17,47.734032,-122.320808
3,50,4,48.452152,-122.341446
3,65,11,47.506233,-122.279869
2,60,12,47.657135,-122.925186
3,50,13,47.799538,-122.314308
2,65,14,47.235611,-122.251617
3,60,15,47.230492,-122.460693
3,60,15,47.391701,-122.290733
3,60,16,47.567707,-122.179741
3,55,17,47.630966,-122.188461
3,50,18,48.051796,-122.184418
2,60,18,47.46777,-122.217903
3,60,20,47.532219,-122.197449
3,55,21,47.222996,-122.46331
3,55,6,45.603661,-122.551353
3,65,18,45.692921,-122.661247
3,60,20,45.750702,-122.662575
3,55,13,48.756454,-122.461617
2,55,3,47.466118,-121.930779
3,50,4,47.834366,-122.261757
3,50,4,47.72002,-122.188393
3,45,4,47.241795,-122.39608
3,50,5,47.239017,-122.404488
2,50,6,47.980457,-122.183441
3,45,7,47.068165,-122.723457
3,50,7,47.568359,-122.320267
3,50,7,47.949814,-122.199371
2,50,8,47.20454,-122.249901
3,50,8,48.043758,-122.181145
3,50,8,47.656643,-122.347328
2,55,8,47.609024,-119.748352
3,50,8,47.611492,-122.188522
3,50,8,47.593548,-122.320663
2,50,9,47.782955,-122.146111
2,50,9,47.578358,-122.296188
3,50,9,47.586826,-122.229668
2,50,9,47.578632,-122.31337
3,50,9,47.571735,-122.32016
3,50,10,47.593548,-122.320663
2,50,10,47.644257,-122.304405
3,50,10,47.734066,-122.324997
2,50,10,47.752125,-122.345566
3,50,10,47.579128,-122.190796
2,55,11,48.392246,-122.264336
2,50,11,47.802113,-122.111687
2,55,11,47.698345,-122.368736
3,55,11,47.625839,-122.328621
2,55,11,47.578632,-122.31337
2,55,12,47.658943,-122.364731
2,65,14,47.643314,-122.205666
3,65,15,47.661369,-122.32196
2,60,15,48.055416,-122.176941
3,65,16,47.518444,-122.198425
2,65,16,47.542469,-122.272812
2,60,16,47.791943,-122.274246
2,65,16,47.584545,-122.352219
2,65,16,47.617607,-122.310143
3,65,16,47.669613,-122.186859
2,65,16,47.600021,-122.317184
3,70,17,47.289246,-122.307022
2,65,17,47.630348,-122.37326
2,65,17,47.042332,-122.968353
2,65,17,47.515583,-122.379349
2,65,17,47.671631,-122.300629
2,65,17,47.575584,-122.334198
2,70,17,47.658134,-117.387253
2,65,18,47.60984,-122.328674
2,65,18,47.537056,-122.281113
2,70,18,47.660736,-117.239761
2,60,18,47.83469,-122.20488
2,60,19,47.980457,-122.193779
2,70,19,47.675289,-117.320854
2,65,20,47.67387,-117.444283
2,60,20,47.575584,-122.334198
2,60,20,47.630348,-122.37326
2,60,20,47.658939,-122.325127
2,60,20,47.534454,-122.334076
2,60,20,47.537056,-122.281113
2,60,20,47.542469,-122.272812
2,60,20,47.65691,-122.317825
2,60,20,47.607914,-122.323845
2,60,21,47.586327,-122.304237
2,60,21,47.619213,-122.344994
2,60,21,47.658943,-122.364731
2,55,22,47.60799,-122.33313
2,55,22,47.610416,-122.343475
2,55,7,45.684868,-122.506325
3,65,13,46.746048,-122.980919
3,70,16,46.711872,-122.975548
3,65,18,45.603901,-122.55175
2,65,20,45.684868,-122.506325
3,60,17,48.770988,-122.463531
2,60,20,48.789703,-122.512703
3,50,2,47.864429,-122.245903
3,55,2,47.467239,-122.228737
3,55,2,47.468418,-122.216454
3,55,2,47.468758,-122.216026
3,40,5,47.235821,-122.424217
3,50,7,48.025772,-122.17627
2,50,7,47.643021,-117.644623
3,55,9,47.72316,-122.324455
3,55,9,47.699207,-122.330009
3,55,9,47.595657,-122.320267
3,55,9,47.708637,-122.33017
3,55,9,47.604347,-122.327583
2,55,9,47.635887,-122.228004
3,60,10,47.586826,-122.229668
2,55,10,47.735798,-124.359596
3,55,10,47.040634,-122.862869
2,60,10,47.634029,-122.30159
2,60,11,47.605877,-122.3358
2,60,11,47.723209,-122.33419
3,65,12,47.580242,-122.174667
2,60,12,47.601719,-122.330467
3,60,12,47.603184,-122.183823
2,60,12,47.675934,-122.387558
2,60,12,47.664116,-122.295631
2,60,12,47.72324,-122.362335
2,55,12,47.735798,-124.359596
2,65,14,47.594353,-122.310364
2,55,14,47.735798,-124.359596
2,65,14,47.528294,-122.376633
2,65,14,47.674976,-122.317368
2,65,14,47.289536,-122.306915
3,65,14,47.777687,-122.318031
2,65,14,48.000214,-122.112694
2,65,15,47.697803,-122.344597
3,65,15,47.571735,-122.32016
2,65,15,48.405788,-122.329315
3,65,15,47.357857,-122.296272
2,65,15,47.72308,-122.323586
2,65,15,47.53944,-122.320366
2,65,15,47.892632,-122.272644
2,70,16,47.67091,-122.392876
2,70,16,47.51733,-122.349213
2,70,16,47.500412,-122.121964
2,65,16,47.926723,-122.204559
2,70,16,47.683266,-122.360672
2,70,16,47.624577,-122.35672
2,70,16,47.719349,-122.304543
3,65,17,47.241459,-122.354301
2,65,17,47.87114,-122.217583
2,70,17,47.661366,-122.328979
2,65,17,47.97821,-122.164047
2,70,17,47.59407,-122.31015
2,65,18,47.606739,-122.324287
2,65,18,47.56284,-122.286057
2,65,18,47.675743,-122.263557
2,65,18,47.697803,-122.344597
2,65,18,47.67091,-122.392876
2,65,18,47.674976,-122.317368
2,70,18,47.686241,-117.366699
3,70,18,47.483463,-122.196915
2,65,19,47.595737,-122.311676
2,65,19,47.690521,-122.339134
2,65,19,47.600018,-122.31028
2,65,19,47.719349,-122.304543
3,65,19,47.626503,-122.328613
2,65,19,47.523315,-122.271362
2,65,19,47.619171,-122.302528
2,65,20,47.615253,-122.320061
2,65,20,47.54863,-122.301178
2,65,20,47.683266,-122.360672
3,65,20,47.532219,-122.197449
2,65,20,47.53944,-122.320366
2,65,20,47.72308,-122.323586
3,65,20,47.467239,-122.228737
2,70,20,47.664314,-117.20195
2,65,20,47.588421,-122.31057
2,65,20,47.603046,-122.333199
2,60,20,47.58997,-122.313843
2,60,21,47.56284,-122.286057
2,60,21,47.61644,-122.310135
2,60,22,47.55109,-122.304085
3,60,22,47.95903,-122.199692
2,55,9,48.833336,-122.518799
2,60,23,47.86898,-122.277283
3,55,2,47.463764,-122.263222
3,45,4,47.09119,-122.6306
3,50,5,47.463776,-122.245476
3,55,7,47.579834,-122.192276
2,55,7,47.343418,-122.31218
3,55,7,47.503284,-117.69326
3,55,7,47.505314,-117.688568
3,55,8,47.602623,-122.325722
3,55,8,47.978359,-122.142273
2,55,8,47.202755,-122.279694
3,55,8,47.756004,-122.329689
2,55,8,47.507992,-122.278542
3,55,8,47.586365,-122.227722
2,55,8,47.777687,-122.318031
3,55,8,47.586586,-122.231079
2,60,9,47.653679,-122.327888
2,60,9,47.683056,-122.297203
2,60,9,47.615597,-122.310143
2,60,9,47.607258,-122.330215
2,60,9,47.653591,-122.314484
2,65,10,47.69062,-122.374115
2,65,10,47.635715,-122.349518
2,65,10,47.693069,-122.312187
2,65,10,48.45348,-122.584175
2,65,11,47.595001,-122.323807
2,65,11,47.571732,-122.358116
2,65,12,47.646072,-122.135071
3,70,12,47.499512,-122.274139
2,65,12,47.683056,-122.297203
2,65,12,47.728645,-122.340927
2,65,12,47.646072,-122.135071
2,70,13,47.61459,-122.342644
2,75,15,47.678558,-122.326836
3,75,15,47.679665,-122.321083
3,75,15,47.669613,-122.186859
3,65,15,47.777687,-122.318031
2,75,15,47.577721,-122.329094
2,75,16,47.658298,-122.312019
2,75,16,47.550121,-122.317772
2,75,16,47.619793,-122.358109
2,75,16,47.619766,-122.355453
2,75,16,47.378944,-122.643417
2,75,16,47.680168,-122.322845
2,80,16,47.666725,-117.196716
3,75,16,47.690666,-122.329018
2,65,16,47.732307,-122.345085
2,80,17,47.671162,-117.432388
2,80,17,47.666725,-117.196716
2,75,17,47.61459,-122.342644
2,75,17,47.596767,-122.299934
3,75,17,47.289791,-122.306831
3,65,17,47.795208,-122.214714
2,75,17,47.606174,-122.297836
2,75,17,47.660217,-122.353333
2,80,18,47.711487,-117.412567
2,65,18,47.971375,-122.201256
2,70,18,48.07217,-122.06498
2,70,18,47.63575,-122.348442
3,65,18,47.708637,-122.33017
2,70,19,47.688236,-122.311119
2,70,19,47.60606,-122.285622
3,70,19,47.118553,-122.557037
2,65,19,47.686951,-122.347214
2,65,20,47.595928,-122.297523
2,65,20,47.619766,-122.355453
2,65,20,47.623283,-122.35807
2,65,20,47.617794,-122.338379
2,65,20,47.5714,-122.330978
2,60,20,47.723251,-122.344963
2,65,21,47.678558,-122.326836
2,65,21,47.665005,-122.337654
2,65,21,47.57774,-122.323654
2,65,21,47.719303,-122.299103
2,65,21,47.563519,-122.313515
2,65,21,47.57439,-122.333298
2,65,21,47.646069,-117.216019
2,60,22,47.686951,-122.347214
